0.803629722	41.47578048
2.268028595	40.74354968
2.792196818	42.29469889
3.693541828	42.36161555
4.903233231	42.68627589
5.897556786	41.56766264
7.279908284	40.30880528
7.953373461	40.86180651
8.71200465	41.63699207
9.670868567	40.60412374
11.41325311	40.46070295
11.99368619	41.5933547
13.01048929	42.9101315
14.20780173	40.61621873
14.94818959	41.68751098
15.50353513	42.90569054
17.34209022	42.5383469
17.83339932	41.29466567
18.54748079	41.95552957
20.29127713	41.98827214
21.1788563	41.31293171
21.57664436	41.30924919
23.37287449	42.0406816
23.76376513	42.95865292
25.13692228	41.8152179
26.00742126	41.40274651
27.43245087	42.80036302
27.7739924	43.08862366
29.3626791	43.29074426
30.32083652	42.70163813
30.55311241	43.0770839
32.27303572	42.45442896
33.17142691	46.37787946
33.89075186	44.56748029
35.4074087	44.95792318
36.11101339	47.05902203
36.84862389	47.07914508
38.18646977	46.7125359
38.66354835	47.68037537
40.42826917	49.6933993
40.61958904	48.22551372
41.52918569	49.21712942
42.67333358	48.87034598
43.62083203	49.98209769
44.50135994	51.66794884
45.73664088	50.27214011
46.78432678	51.1755069
48.36423352	50.28699609
49.31946595	51.15733555
49.52664118	52.5414773
50.9428703	50.78892753
51.79822562	51.32312377
52.94624254	52.13865027
54.26428713	52.08361864
55.31250788	52.38560349
56.45669958	52.12157552
57.11947013	51.64634402
58.07590838	51.17125629
59.49594435	48.83089042
60.11444593	50.14491808
60.64426257	49.88556419
61.81876244	47.96979229
63.1958475	48.80400621
63.54517016	48.13376198
64.53732215	47.23026216
66.27015706	47.40572203
67.11182215	45.72320373
67.96242978	46.69993819
69.40858746	44.40903053
70.47549049	45.87873893
70.71408985	44.03506029
72.44400279	43.02026807
72.77771303	41.67840873
73.90938479	41.18363825
75.05526744	41.30435489
76.36859245	42.20066891
76.86062226	41.17763407
78.05467295	41.87092954
79.27093708	42.48682724
79.81074968	40.24533406
81.24721125	41.94199373
81.71642165	41.88877301
82.97369422	42.01494323
83.56531734	42.31545822
84.96315702	40.08248702
85.78046578	42.20460952
86.78069211	40.29851996
88.15332099	41.5230751
89.18977805	40.39075693
90.2123952	41.2706639
90.62946627	41.98477085
92.49610321	42.40713029
93.42706403	42.45481651
93.77867114	41.61676527
94.90491896	42.91622229
95.98643169	41.70029362
97.46617913	42.40071557
98.12757054	42.77764516
99.26297288	41.45859393
99.5071	41.58407365
