0.101987608057441	79.1017545289834
1.44019318555491	57.597465886547
2.01234967425109	50.2661153442534
2.77287703299563	86.0314264362824
3.75846317981298	6.91919573904909
5.11399650648888	0.129752326817136
6.13812203362497	77.8709780321787
7.404788589992	27.7044003958369
8.39883984574063	85.8883174070568
9.39946070122507	62.2940139669431
9.65265564441339	73.6610832967149
10.5587316537549	5.23836720047443
11.6607153644602	30.875802846102
12.7496851022587	65.8359831039961
13.9704784916111	55.5386874152062
14.8182508220515	66.607758061312
16.2604840322214	98.9185110660822
16.9799912751093	96.3753753790517
17.8951028340473	44.1709715147368
18.9089583546896	40.0827365648387
20.1245398957397	9.7159172453526
21.0844947055841	3.49908969527999
22.1369928492405	68.1669717506352
23.2446764194149	36.1304620914769
24.350781153818	10.9339834707482
24.5697356863272	55.4850261306786
26.3446645852386	22.390161884199
26.9919204881843	93.1730413311967
27.8449867397291	57.4180028691972
28.6684459728042	57.3451464098623
29.6591069070432	76.4396077377906
30.901885868703	13.1499640704831
31.5203701597733	14.599699254427
32.8262300544075	54.8493951274312
34.4378136945599	32.0196761898788
34.5752454400413	15.771126987306
36.1247968872193	43.8278371206614
36.5131099144989	33.6808141477782
37.917281430409	70.3841086804793
38.5940864859587	52.6692579745638
39.9855131402079	1.26923713892197
41.4511259114142	75.0842494774071
41.9748190326965	63.0403278689088
43.1290437665903	31.457854961724
43.9985138175537	94.0185867222113
45.0998197522014	40.7368725355421
46.0964947122133	34.8311557131033
46.9563788852917	57.4632698932957
48.1229766256283	78.2177775065497
48.8325593244902	5.67704742107403
50.2587310852291	82.2157311636096
51.4917666492945	55.7603925432826
52.0520328248628	90.4814462133131
53.0923810333909	90.087265190709
54.3968050428186	31.2749276548973
54.5749553982517	68.0396951586193
55.5123470295278	52.3762093351112
57.430743128029	15.1956012077609
57.6663500518381	49.4583090997573
59.4253522688175	91.3614315871901
59.977077426611	22.4417510546938
61.0800340038631	97.0129523878046
61.6837538667879	14.6399224710837
63.1618557738428	75.504468276866
64.1332383806041	45.9355842624491
64.953665701418	46.1774154441326
66.4275385015307	36.8429791819504
67.0244535671195	76.3675740344299
68.2672150911611	64.7234617568196
68.9693728277783	22.0161151243449
70.01646382246	89.7615336299695
71.0600831767358	46.7778025929713
71.8444218814114	46.4259517166885
73.3637330284639	26.0018949517989
74.0593837348555	98.3292789190678
75.317228368864	32.4345165083346
76.4491353211688	41.4095743286468
76.9260867463546	39.7946959546742
78.3341540777284	87.801977381018
79.1770275960104	43.9449662547302
80.4205627520199	14.4603320930434
80.8364321367519	48.0949413958448
82.1130813754225	26.0815431485332
83.0083038618361	49.3754807079097
83.5742521798584	12.9969970849329
84.513421120594	42.6610741497302
85.7865691624054	30.748416637419
87.4663805994049	66.1280301707462
87.6230276628039	49.8550666262652
88.9133698299589	46.5871297119126
90.0414032328601	47.2587718704058
90.8095764435407	57.1061882921989
92.4316652482057	50.0447295839175
92.7901903992939	4.76508103532953
94.0735004188369	81.8939970721928
94.8144641990375	47.0113497008623
95.7152773100954	82.3352539363947
97.0235011105069	64.4895167390301
97.5560115217492	86.186099930753
99.0679003920257	7.89701021644148
99.5142161077886	47.657689859
